dataset	threads	seed	old_order_sha256	new_order_sha256	reads_sha256	truth_sha256	truth_original_sha256	truth_effective_sha256	truth_only_excluded	old_runner_sha256	new_runner_sha256	old_runner_workers	new_runner_workers	old_runner_worker_cpus	new_runner_worker_cpus	old_raw_pred_sha256	new_raw_pred_sha256	old_canonical_pred_sha256	new_canonical_pred_sha256	missing	extra	duplicate	mismatch_clusters	mismatch_ids	old_exact	new_exact	old_accuracy	new_accuracy	old_mean_ed	new_mean_ed	old_engine_time_s	new_engine_time_s	old_round_time_s	new_round_time_s	protocol_old	protocol_new	schema_only_raw_difference	status	old_exact_count	new_exact_count	old_total_ed	new_total_ed	old_total_truth_bases	new_total_truth_bases	old_metric_counts_source	new_metric_counts_source
zenodo10943282	1	6c2f91a47bd803e52a9c14f8d730be65	c642b849362fd8f2c7875755b6b542643184830a22fee5e7159c92cff28b29d3	c642b849362fd8f2c7875755b6b542643184830a22fee5e7159c92cff28b29d3	c48ec6877151224f900dc31d7f2b15e8c103ba6974c5b155132fe7e0a8bf3f6c	ff018cb20ebb3d1c5605cb5b0f27750164072138bfd4fd648b1812a64224c7b8	5a19482996c96032ba5902e8e7288585870a958d63ca905da77ec832989cdd2e	ff018cb20ebb3d1c5605cb5b0f27750164072138bfd4fd648b1812a64224c7b8	680	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	1	1	0	0	96843deb757180c05e6d07eea76aa06af372f3427be543b05e58476a47fad24a	4bb35c68d32dc9471463dd5d687c296b3bd768cc0e0bb613738eb5817209b60d	ee320c9ecdbfd1fbcd4264a735c7ac04d9a2c5be681b9a2297ceabcef951d685	ee320c9ecdbfd1fbcd4264a735c7ac04d9a2c5be681b9a2297ceabcef951d685	0	0	0	0	NONE	0.9588301165931098	0.9588301165931098	0.9985417444320019	0.9985417444320019	0.21873833519970137	0.21873833519970137	31.121023843	63.955541573	42.81132887676358	77.28824459761381	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	87336	87336	19924	19924	13662900	13662900	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
zenodo10943282	4	6c2f91a47bd803e52a9c14f8d730be65	c642b849362fd8f2c7875755b6b542643184830a22fee5e7159c92cff28b29d3	c642b849362fd8f2c7875755b6b542643184830a22fee5e7159c92cff28b29d3	c48ec6877151224f900dc31d7f2b15e8c103ba6974c5b155132fe7e0a8bf3f6c	ff018cb20ebb3d1c5605cb5b0f27750164072138bfd4fd648b1812a64224c7b8	5a19482996c96032ba5902e8e7288585870a958d63ca905da77ec832989cdd2e	ff018cb20ebb3d1c5605cb5b0f27750164072138bfd4fd648b1812a64224c7b8	680	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	4	4	0,1,2,3	0,1,2,3	96843deb757180c05e6d07eea76aa06af372f3427be543b05e58476a47fad24a	4bb35c68d32dc9471463dd5d687c296b3bd768cc0e0bb613738eb5817209b60d	ee320c9ecdbfd1fbcd4264a735c7ac04d9a2c5be681b9a2297ceabcef951d685	ee320c9ecdbfd1fbcd4264a735c7ac04d9a2c5be681b9a2297ceabcef951d685	0	0	0	0	NONE	0.9588301165931098	0.9588301165931098	0.9985417444320019	0.9985417444320019	0.21873833519970137	0.21873833519970137	10.291258215	19.506888885	21.985041916370392	32.84589205309749	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	87336	87336	19924	19924	13662900	13662900	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
zenodo10943282	16	6c2f91a47bd803e52a9c14f8d730be65	c642b849362fd8f2c7875755b6b542643184830a22fee5e7159c92cff28b29d3	c642b849362fd8f2c7875755b6b542643184830a22fee5e7159c92cff28b29d3	c48ec6877151224f900dc31d7f2b15e8c103ba6974c5b155132fe7e0a8bf3f6c	ff018cb20ebb3d1c5605cb5b0f27750164072138bfd4fd648b1812a64224c7b8	5a19482996c96032ba5902e8e7288585870a958d63ca905da77ec832989cdd2e	ff018cb20ebb3d1c5605cb5b0f27750164072138bfd4fd648b1812a64224c7b8	680	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	96843deb757180c05e6d07eea76aa06af372f3427be543b05e58476a47fad24a	4bb35c68d32dc9471463dd5d687c296b3bd768cc0e0bb613738eb5817209b60d	ee320c9ecdbfd1fbcd4264a735c7ac04d9a2c5be681b9a2297ceabcef951d685	ee320c9ecdbfd1fbcd4264a735c7ac04d9a2c5be681b9a2297ceabcef951d685	0	0	0	0	NONE	0.9588301165931098	0.9588301165931098	0.9985417444320019	0.9985417444320019	0.21873833519970137	0.21873833519970137	4.14855594	6.652083665	16.06601171195507	20.18158170953393	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	87336	87336	19924	19924	13662900	13662900	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
zenodo10943282	20	6c2f91a47bd803e52a9c14f8d730be65	c642b849362fd8f2c7875755b6b542643184830a22fee5e7159c92cff28b29d3	c642b849362fd8f2c7875755b6b542643184830a22fee5e7159c92cff28b29d3	c48ec6877151224f900dc31d7f2b15e8c103ba6974c5b155132fe7e0a8bf3f6c	ff018cb20ebb3d1c5605cb5b0f27750164072138bfd4fd648b1812a64224c7b8	5a19482996c96032ba5902e8e7288585870a958d63ca905da77ec832989cdd2e	ff018cb20ebb3d1c5605cb5b0f27750164072138bfd4fd648b1812a64224c7b8	680	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	20	20	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	96843deb757180c05e6d07eea76aa06af372f3427be543b05e58476a47fad24a	4bb35c68d32dc9471463dd5d687c296b3bd768cc0e0bb613738eb5817209b60d	ee320c9ecdbfd1fbcd4264a735c7ac04d9a2c5be681b9a2297ceabcef951d685	ee320c9ecdbfd1fbcd4264a735c7ac04d9a2c5be681b9a2297ceabcef951d685	0	0	0	0	NONE	0.9588301165931098	0.9588301165931098	0.9985417444320019	0.9985417444320019	0.21873833519970137	0.21873833519970137	3.668754062	5.6891796	15.250027030706406	19.187438812106848	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	87336	87336	19924	19924	13662900	13662900	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
zenodo10943282	32	6c2f91a47bd803e52a9c14f8d730be65	c642b849362fd8f2c7875755b6b542643184830a22fee5e7159c92cff28b29d3	c642b849362fd8f2c7875755b6b542643184830a22fee5e7159c92cff28b29d3	c48ec6877151224f900dc31d7f2b15e8c103ba6974c5b155132fe7e0a8bf3f6c	ff018cb20ebb3d1c5605cb5b0f27750164072138bfd4fd648b1812a64224c7b8	5a19482996c96032ba5902e8e7288585870a958d63ca905da77ec832989cdd2e	ff018cb20ebb3d1c5605cb5b0f27750164072138bfd4fd648b1812a64224c7b8	680	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	96843deb757180c05e6d07eea76aa06af372f3427be543b05e58476a47fad24a	4bb35c68d32dc9471463dd5d687c296b3bd768cc0e0bb613738eb5817209b60d	ee320c9ecdbfd1fbcd4264a735c7ac04d9a2c5be681b9a2297ceabcef951d685	ee320c9ecdbfd1fbcd4264a735c7ac04d9a2c5be681b9a2297ceabcef951d685	0	0	0	0	NONE	0.9588301165931098	0.9588301165931098	0.9985417444320019	0.9985417444320019	0.21873833519970137	0.21873833519970137	3.565496386	5.199947034	15.43311581760645	19.093080952763557	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	87336	87336	19924	19924	13662900	13662900	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
err1816980_fountain	1	6c2f91a47bd803e52a9c14f8d730be65	87084cc9c1777c8941279a15b3462c791cd26912e92f8b650dbc8d1114f111be	87084cc9c1777c8941279a15b3462c791cd26912e92f8b650dbc8d1114f111be	1e283d20d047b77631cfeff4753a436ef353eeaadf25f9e6b1bc3d9e9e39c2e1	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	1	1	0	0	33800db437d31c5f1d2a165dd21176a035ae84e6c18904329ead5259fb1575c0	4edf90f2915526422a97321788dc39570422db1fd88953ce8c5ec92dd5aee956	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	0	0	0	0	NONE	0.9997222222222222	0.9997222222222222	0.9999828216374269	0.9999828216374269	0.002611111111111111	0.002611111111111111	60.191123963	107.494832241	75.54397465288639	123.93106719851494	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	71980	71980	188	188	10944000	10944000	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
err1816980_fountain	4	6c2f91a47bd803e52a9c14f8d730be65	87084cc9c1777c8941279a15b3462c791cd26912e92f8b650dbc8d1114f111be	87084cc9c1777c8941279a15b3462c791cd26912e92f8b650dbc8d1114f111be	1e283d20d047b77631cfeff4753a436ef353eeaadf25f9e6b1bc3d9e9e39c2e1	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	4	4	0,1,2,3	0,1,2,3	33800db437d31c5f1d2a165dd21176a035ae84e6c18904329ead5259fb1575c0	4edf90f2915526422a97321788dc39570422db1fd88953ce8c5ec92dd5aee956	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	0	0	0	0	NONE	0.9997222222222222	0.9997222222222222	0.9999828216374269	0.9999828216374269	0.002611111111111111	0.002611111111111111	22.67999372	35.637222365	38.63869361579418	53.68225460126996	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	71980	71980	188	188	10944000	10944000	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
err1816980_fountain	16	6c2f91a47bd803e52a9c14f8d730be65	87084cc9c1777c8941279a15b3462c791cd26912e92f8b650dbc8d1114f111be	87084cc9c1777c8941279a15b3462c791cd26912e92f8b650dbc8d1114f111be	1e283d20d047b77631cfeff4753a436ef353eeaadf25f9e6b1bc3d9e9e39c2e1	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33800db437d31c5f1d2a165dd21176a035ae84e6c18904329ead5259fb1575c0	4edf90f2915526422a97321788dc39570422db1fd88953ce8c5ec92dd5aee956	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	0	0	0	0	NONE	0.9997222222222222	0.9997222222222222	0.9999828216374269	0.9999828216374269	0.002611111111111111	0.002611111111111111	11.604613096	15.067777287	27.181852508336306	32.4389568939805	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	71980	71980	188	188	10944000	10944000	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
err1816980_fountain	20	6c2f91a47bd803e52a9c14f8d730be65	87084cc9c1777c8941279a15b3462c791cd26912e92f8b650dbc8d1114f111be	87084cc9c1777c8941279a15b3462c791cd26912e92f8b650dbc8d1114f111be	1e283d20d047b77631cfeff4753a436ef353eeaadf25f9e6b1bc3d9e9e39c2e1	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	20	20	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	33800db437d31c5f1d2a165dd21176a035ae84e6c18904329ead5259fb1575c0	4edf90f2915526422a97321788dc39570422db1fd88953ce8c5ec92dd5aee956	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	0	0	0	0	NONE	0.9997222222222222	0.9997222222222222	0.9999828216374269	0.9999828216374269	0.002611111111111111	0.002611111111111111	10.764089035	13.548809414	26.20290680602193	30.140798583626747	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	71980	71980	188	188	10944000	10944000	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
err1816980_fountain	32	6c2f91a47bd803e52a9c14f8d730be65	87084cc9c1777c8941279a15b3462c791cd26912e92f8b650dbc8d1114f111be	87084cc9c1777c8941279a15b3462c791cd26912e92f8b650dbc8d1114f111be	1e283d20d047b77631cfeff4753a436ef353eeaadf25f9e6b1bc3d9e9e39c2e1	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33800db437d31c5f1d2a165dd21176a035ae84e6c18904329ead5259fb1575c0	4edf90f2915526422a97321788dc39570422db1fd88953ce8c5ec92dd5aee956	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	0	0	0	0	NONE	0.9997222222222222	0.9997222222222222	0.9999828216374269	0.9999828216374269	0.002611111111111111	0.002611111111111111	10.554776828	12.708197528	26.127533338963985	29.869779534637928	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	71980	71980	188	188	10944000	10944000	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
err1816980_official	1	6c2f91a47bd803e52a9c14f8d730be65	fa8ebad18e2dc51730ca66982097326a7146c6cd0faa248ed2111e53e42c4771	fa8ebad18e2dc51730ca66982097326a7146c6cd0faa248ed2111e53e42c4771	53942b14fca9735e88c5b0b13d4ba6c5107a7755dbeeb6c0288b99009584c04b	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	1	1	0	0	c48d1812f1746275620ab483c8f37cd808ff168d3878c0ad56174ae7c80a7970	5f0923a1b28673730f16353cf1f44920b8341dd50e42696d460763e0f12241b1	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	0	0	0	0	NONE	0.9997222222222222	0.9997222222222222	0.9999828216374269	0.9999828216374269	0.002611111111111111	0.002611111111111111	123.21341748	185.740545286	146.70494352653623	210.97065406665206	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	71980	71980	188	188	10944000	10944000	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
err1816980_official	4	6c2f91a47bd803e52a9c14f8d730be65	fa8ebad18e2dc51730ca66982097326a7146c6cd0faa248ed2111e53e42c4771	fa8ebad18e2dc51730ca66982097326a7146c6cd0faa248ed2111e53e42c4771	53942b14fca9735e88c5b0b13d4ba6c5107a7755dbeeb6c0288b99009584c04b	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	4	4	0,1,2,3	0,1,2,3	c48d1812f1746275620ab483c8f37cd808ff168d3878c0ad56174ae7c80a7970	5f0923a1b28673730f16353cf1f44920b8341dd50e42696d460763e0f12241b1	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	0	0	0	0	NONE	0.9997222222222222	0.9997222222222222	0.9999828216374269	0.9999828216374269	0.002611111111111111	0.002611111111111111	48.354573593	68.844384147	73.23400718346238	95.27193641290069	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	71980	71980	188	188	10944000	10944000	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
err1816980_official	16	6c2f91a47bd803e52a9c14f8d730be65	fa8ebad18e2dc51730ca66982097326a7146c6cd0faa248ed2111e53e42c4771	fa8ebad18e2dc51730ca66982097326a7146c6cd0faa248ed2111e53e42c4771	53942b14fca9735e88c5b0b13d4ba6c5107a7755dbeeb6c0288b99009584c04b	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	c48d1812f1746275620ab483c8f37cd808ff168d3878c0ad56174ae7c80a7970	5f0923a1b28673730f16353cf1f44920b8341dd50e42696d460763e0f12241b1	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	0	0	0	0	NONE	0.9997222222222222	0.9997222222222222	0.9999828216374269	0.9999828216374269	0.002611111111111111	0.002611111111111111	27.48064595	35.274062828	51.71363290771842	61.00357497856021	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	71980	71980	188	188	10944000	10944000	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
err1816980_official	20	6c2f91a47bd803e52a9c14f8d730be65	fa8ebad18e2dc51730ca66982097326a7146c6cd0faa248ed2111e53e42c4771	fa8ebad18e2dc51730ca66982097326a7146c6cd0faa248ed2111e53e42c4771	53942b14fca9735e88c5b0b13d4ba6c5107a7755dbeeb6c0288b99009584c04b	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	20	20	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	c48d1812f1746275620ab483c8f37cd808ff168d3878c0ad56174ae7c80a7970	5f0923a1b28673730f16353cf1f44920b8341dd50e42696d460763e0f12241b1	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	0	0	0	0	NONE	0.9997222222222222	0.9997222222222222	0.9999828216374269	0.9999828216374269	0.002611111111111111	0.002611111111111111	26.354356837	32.625101509	50.324378952383995	58.341246128082275	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	71980	71980	188	188	10944000	10944000	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
err1816980_official	32	6c2f91a47bd803e52a9c14f8d730be65	fa8ebad18e2dc51730ca66982097326a7146c6cd0faa248ed2111e53e42c4771	fa8ebad18e2dc51730ca66982097326a7146c6cd0faa248ed2111e53e42c4771	53942b14fca9735e88c5b0b13d4ba6c5107a7755dbeeb6c0288b99009584c04b	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	33fcbadcd52583bc9067fdec79bfa57eafe33049b823b0854eb0f7c3188c3d9d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	c48d1812f1746275620ab483c8f37cd808ff168d3878c0ad56174ae7c80a7970	5f0923a1b28673730f16353cf1f44920b8341dd50e42696d460763e0f12241b1	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	fd6beb83491f6ce71af4ef037960754d50be356fbd86c7404ebae63751b056a0	0	0	0	0	NONE	0.9997222222222222	0.9997222222222222	0.9999828216374269	0.9999828216374269	0.002611111111111111	0.002611111111111111	26.456781416	32.141451014	50.76621476560831	58.47926550731063	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	71980	71980	188	188	10944000	10944000	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
